507|Are visitors allowed?"|Are visitors allowed?". "No," replied Seaton promptly. "All visitors are barred. Members of the firm and members of the family, however, are not classed as visitors. As for you, I have no particular objection."\n\n"I am glad of that," said Milly, politely. "So that we shall have room enough, I mean. I do hope you will let me have the leaded windows, and the mirrors too."\n\n"Certainly," said Seaton. "But I am afraid the price of these things will have to be paid out of the family income."\n\n"I don't mind that," said Milly. "We shall never want for money; if we did, don't you think, papa, that you and I and Arthur could live very comfortably on the interest of a few thousands?"\n\n"My dear," said the Doctor, "money is a good deal of a good thing, I admit, but we are not talking about that. We are talking about an ugly house, and not a house at all if it has to be let out for ready money. Here are all our personal belongings as it were lying in our laps and we don't dare to use them. We dare not even let in a new light."\n\n"And just for that reason," said Seaton, "it might be very useful. Let us face the fact. We are not keeping house here at all. We are fainting for want of somewhere else to live."\n\nMilly began to look troubled. "But do you mean to say, papa," she said, "that you think Mr. Gibson will be very glad to have us out of his house? Oh, papa, what a thing to say!"\n\n"I am not saying that," said Seaton. "But I am saying that he will be glad to have an end of us. He is an old man, my dear, and he has the most wonderful system of tricks at his back. I feel sure that he is going to make this kind of a house impossible for us. We had better not throw ourselves away by moving into it, and it is better for us to find out what is to become of us before we do that. When things get quite bad, you can go home and get into the country."\n\n"The country would be a kind of prison," said the Doctor. "I shall never give my consent to moving to the country."\n\n"We can't stay where we are, then," said Milly.\n\n"If we could come to an arrangement with the Squire we might stay, I believe," the\n
508|"You came at the right time|"You came at the right time," said Crane, smiling. "Dick has just finished a model, and was about to demonstrate it to me when you arrived. Come with us and watch the... And there it is! The first model ever, here on this island, built with stone, our first in what we hope will be a long line of archaeological excavations on this planet."\n\nSally wished she could, but there were so many people who wanted to see what the machine was, that she couldn't leave them. So she watched from a distance. Crane looked her over. "You're not that young," he said. "You're a woman, but you don't look more than twenty. You're just a child, really, in the sense that you haven't even begun your life. I believe you'll find you'll be a pretty good life for most of your days."\n\n"What am I to do?" she asked.\n\n"Come back with me, we'll discuss it there... It's time for dinner," he said.\n\nAs they ate, Crane continued the story.\n\n"We were in this small town in the far east of England, where I was lecturing, when a young student presented herself... you could say she stumbled into me, because she looked so young, and she told me that she was in search of a brother. Someone who would take her away from her parents who seemed to be ill, very ill, or who had already passed away, a fellow she had never seen and would not be likely to ever see again, given the fact that they were from two different worlds. I asked her why she was so certain that she would never find anyone who might be willing to take her with them. She answered that she would only find what she sought among the dead, since they alone know what they had lived through and, more importantly, the things they were in need of. I asked her to explain, and she said she felt their need for certain kinds of things, things she couldn't give them. If they could go back, if only to do it one more time, she felt they would want to go back... She said that she had been to a place where, in the city of London, there were streets that had been pulled down. She was certain that they would have pulled down these streets had they known, even had they been able to perceive, the things she spoke of. She said that these streets were a street for lost things. She said there were those among us who are like children in need of attention from their parents, whom they will not find by running off in search of\n
509|"I object|"I object," interrupted Seaton. "It is a highly undignified performance as yet, and. "Objection overruled," interposed the lawyer, decisively. "You are too young and impetuous to have any dignity; therefore, any performance not undignified would be impossible, _a priori_. You have as yet left your days of childhood behind, you have not had time to attain the age when you can retire and grow dignified; you are only a 'little fellow.'"\n\n"Well, I'm glad," broke in Seaton, cheerfully, "that I've passed that important test!"\n\n"I am glad," said I, solemnly, "that the tests have been so favorable to me, I hardly know what to do with myself. The firm of So-and-so, solicitors, are great scholars, and probably have performed great feats before the House of Lords, with a similar fee to this; but I can't see myself sitting on a box, in a foreign land, and looking very dignified."\n\n"How did you get out, my boy?" asked the engineer, seriously, as the stage rolled along.\n\n"Well," said I, "you see, we have one of these ebon-black waiters who belong to the show; and you must know that these devils are a sort of saltatory brigade, and as likely to do anything as to eat at a hotel where you have gone and 'run up' the bill."\n\n"Well," interrupted Seaton, "when he saw I was nearly dead, he got in an emotion, and exclaimed 'Great Heavens! is this friend or fiend?'; and so—"\n\n"Well, he put me in a fainting condition," concluded Seaton.\n\n"I didn't," said I, "I fell out."\n\n"You are right," said the lawyer; "any man would fall out with such a miserable livery as that. How could you bear the idea of wearing the uniform of a person who labors for his bread, and who, as far as he is able, endeavours to escape the horrors of the butcher's shop, while he feeds and makes himself comfortable upon the blood which flows from the slaughtered beast?"\n\nWe all joined in the legal adulation of this patriot, and then the lawyer resumed the conversation.\n\n"You are a naturalist, I presume?"\n\n"Yes, sir."\n\n"I am told that naturalists are great men."\n\n"That is true, sir; I have given some attention to that branch of science, as well as astronomy and botany. I once went to Paris, expressly to examine some very remarkable specimens of the geological formation of the old world. It is\n
510|The demonstration will proceed|The demonstration will proceed. Laughing merrily, the four made their way to the testing shed, in front of which Seaton donned a heavy leather harness, buckled about his shoulders, body and legs; to which were attached numerous handles, switches, boxes and other pieces of apparatus. While he waited, the group continued to discuss the business of the following day and the best way of proceeding. In the midst of the conversation Seaton suddenly became tense, his eyes fixed upon something which seemed to have come into the shed. "What is it? What has happened?" cried his companions, springing to their feet and gazing in the direction of the object which had excited his attention.\n\nThe sight which met their gaze sent them flying out of the shed, through the gap in the door, and into the laboratory. There they looked back and forth, and the sight of their wild excitement made Seaton grasp the fact that something unexpected had occurred. They stood and gazed in silence, unable to realize the meaning of what they saw. Several bright, ruddy fires burned upon the gigantic smelting-furnace; flames of dazzling intensity shot up and sprang from out the cracked, unglazed brick. The dull rumblings which had troubled the listeners since early morning were gradually increasing in volume; the tremendous reverberations of the great furnace rang through the laboratory and resounded in the silence of the night. The great, high vaulted roof strained and vibrated, and there was a weird, far-away rushing sound, as though the walls were breathing.\n\nThis rushing sound soon began to have a rhythm of its own. In a few minutes the roaring increased to a terrific pitch; the air was filled with the thumping and crashing of materials; the roar was so loud that it made itself heard above the other noises. It was apparent that something was happening, but what it was was not at all clear. The distance could be judged by the direction of the sound, and it appeared to be coming from the south, although it was difficult to know just what was happening. The oscillations of the great roof, augmented a thousandfold by the reverberations of the furnace, shook the laboratory with the most violent crashes. In the midst of these Seaton started and listened. After a few minutes' he gazed intently at the pillar at which he had looked up an hour before; and the truth that he was about to speak sent a thrill of horror through his listeners, and a cry of horror rose from all sides. The pillar, instead of bending over as he had thought it would, was bent over at a comparatively small angle; a gleam of light shot from out its dull surface; and as it quivered under this new strain it bent ever more until it pointed at an angle of about twenty\n
511|He snapped the switch which started the Tesla coil in the shed and pressed a button on an instrument in his hand|He snapped the switch which started the Tesla coil in the shed and pressed a button on an instrument in his hand, attached to his harness by a small steel cable. Instantly there was a creak of straining leather and he shot vertically into the air for perhaps a hundred feet, where he stopped and remained motionless for a few moments. Then he rose again and started down the mountainside at a great rate.\n\nFar below, the staff of _Jupiter_ quivered with the terrific force of the blast, and the four field-pieces on the platform jerked as though under the influence of a hand.\n\nAt the bottom of the hill William opened the throttle, and the car responded by darting forward at tremendous speed. He hung motionless in his seat and allowed the vehicle to gather impetus before he lifted the hand brake.\n\nHardly had the giant ground vehicle begun its flight, when it was under the charge of the over-pressure of the wind. The extraordinary beauty of its lines, combined with the brilliant light it emitted, was sufficient to cause a little man near by to halt and stand in awe.\n\nWilliam cut the speed of his mighty machine, and under the gradually diminishing force of the wind, the car began to descend towards the snow.\n\nIts speed was now so moderate that it was not in danger of striking the big drift, but in a few moments it glided into it and struck its nose against the hard, smooth surface.\n\nThe vehicle started up again, just before the colossal mass struck it, and was jerked violently aside. So sudden was the onset that the wind, which was greatly decreased, had hardly sufficient force to propel the car through the snow. But although the vehicle was thrown violently aside, it managed to check itself by its rubber-stocked and field-wheel brakes. It stood still, and in another moment there was a smothered explosion and a puff of flame, as a blast of air and snow came rushing out, before which the car made but a small detour. It settled once more to the hard surface, and its wind-blown clothing was reduced to ashes.\n\nWilliam, his face pressed against the window, was watching his last work at close quarters. The car was beginning to descend when he made his brake-spring snap, but the car did not appear to lift. The forces of wind and snow acted in opposition to each other, and the driver was now fairly on the smooth surface.\n\nAs the great machine slowly swung round in its course, it dragged a huge drift with it; but it slowed down more rapidly than it was gathering speed, and as the tremendous force of the blast lessened, William opened his throttle once more, and they skimmed along the surface at a dizzy speed, and soon reached the coast again.\n\n
512|Then the watchers saw him point his arm and dart in the direction in which he pointed|Then the watchers saw him point his arm and dart in the direction in which he pointed. By merely pointing, apparently, he changed his direction at will; going up and down, forward and backward, describing circles and loops and figures of eight. The watchers admired the skill with which he performed his weird changes of direction, and the sorcerer laughed again and said:\n\n“That is a trick which I learned in the deserts of Turan. It is a trick from the land of the Khitan, that peoples of unknown origin. This trick I learned in a land beyond the seas of Tartary. From there I got the trick, and from thence I brought it to the land of the Khitan, and thence to the land of China. That was my business to take my trick to the desert, that it may be of use to my race and become a proverb in the land of Khitans. That was my business.”\n\nThe sorcerer continued: “There is a sign to which you must pay attention. If you fail to observe it, the sorcerers will use this trick upon you; so you will be confounded and will learn the trick. Only when you see the sign in this trick do you understand the nature of this trick.”\n\n“Tell us the sign which you mean.”\n\n“Ah, that is a difficult thing to say, for this sign is in the trick itself. Look at my arm. It points to the east. Watch the trick.”\n\nThen the sorcerer touched his arm, and it changed its direction to the west.\n\n“The sign is there.” said he. “When I bring my arm to point in one direction, and then point in a different direction, you must understand that I am doing this trick.”\n\nThen he repeated the trick many times; now pointing his arm to the east, now to the west, and changing his direction from east to west.\n\nThe people admired the skill of this wizard. As long as he was showing his trick they thought it wonderful; but when he began to perform it secretly it was something wonderful indeed. They believed that he could change his direction at will.\n\nOne day an official came with five other men to see the sorcerer.\n\n“Tell us your name,” said the official. “Also tell us your profession.”\n\n“My name is Tsong-Kha-Tsien-Chen, and I am a physician.”\n\n“What is the medicine you are treating?”\n\n“The people are diseased.”\n\nThe men left, and Ts\n
513|"Where does he come in on this?"|"Where does he come in on this?". "Oh, they're always together in everything. They've been thicker than Damon and Pythias for a long time. They play tennis together--they're doubles champions of the District, you know--and all kinds of things. There's lots of things that go on between them that the rest of us can't understand."\n\n"Who did you say she was?"\n\n"She's a girl that he's in love with. He's always hanging around the house waiting for her. Yesterday I went to his room to ask him to come over here this evening and he was crying. He said he just had to have some kind of--well, some kind of--well, he wouldn't tell me what it was. There's something happening to him. His eyes are very unhappy, and it's terrible to see them. But I've got to talk to him sometime, and you can't let me see him the way I've been seeing him."\n\n"All right. We'll look after him. But what are you talking about, that he was crying?"\n\n"Well, when he did tell me it, of course, I thought he was crazy. But he told me again this morning. You see, he didn't tell me all last night--about last night--"\n\n"Don't, now," Howard whispered. "It'll be much better not to. Wait until later on. Tell us about all that at another time."\n\nJohn turned away and got up, smoothing out his silk socks with his soft hands. "Oh, I'm sorry, Uncle Howard. He didn't tell you last night?--not very much last night. You see, it happened last night."\n\n"He didn't tell me anything last night," Howard said in a shocked voice. "He didn't tell me a thing."\n\n"Well, it's all over now," John said.\n\n"It's what?" Howard cried.\n\nJohn began to pace up and down the room, while his uncle stared at him, flabbergasted. "Yes, it's all over, all over now," John said. "I thought it was funny last night-- I thought it was kind of funny, you know. I thought it was very interesting--like a joke, like a story in a book that you never can get around to reading."\n\n"What are you talking about? What's funny?"\n\n"Why, the way he has with his father, that's all. You see, last night he said to me, 'Oh, God, I'm glad I have somebody in the house. I'm glad there's somebody else in the house.' And I said\n
514|After a few minutes of this display he descended|After a few minutes of this display he descended, slowing up abruptly as he neared the ground and making an easy landing. "There, oh beauteous lady and esteemed sirs," he began, with a low bow and a sweeping flourish--when there was a snap, and he was jerked sidewise off his feet. A pointed blade was shoved in his mouth, and he fell to his knees before the Princess. "Dismissal!" a woman shouted.\n\n"Th...Thanks for this, miss." He was still clutching his heart. "Your face is my ever-precious flower, now more so than before, with this infernal push." Then, as he grasped her arm, the voice seemed to seep out of her mouth: "C'mon now, c'mon. I know that look. You and I both know that look."\n\n"Great goddess! I have been sold for...sex?" He wiped a hand across his eyes, then blushed as he drew it away. He could see her, hard as a pearl, pulsing between his spread fingers. Her hair, pale gold-silver, cascaded on him, spilling, stretching out. He ran his hands down her arms. "You're magnificent, all of you."\n\n"Loved from within." He dared to lean in, he dared to do the unthinkable and kiss the cheek he had just before been moved to. "It's not where you're meant to be," she said, "it's in here."\n\n"All right. Good. I accept this new force as being...right. So what's the first thing I'm going to do? At once, I mean. What should my first?"\n\n"For you? This would be the best of all. Something that would please me most of all. It would be putting you on a horse and having a go with you."\n\n"There's no one here, miss. I'm alone."\n\n"I want you to make a great loud squeal." She knelt, slightly arching her back, and smoothed the loose gray shirt over his hands. "I want you to see me squeal. There's a good lad, there's a good lad."\n\n"But it's just you and me here, miss, what can I squeal about?"\n\n"I want you to make a great loud squeal and I want you to make it for me. And then I want you to squeal."\n\n"Squeal. Squeal. Squeal."\n\n"If you've any need of advice from me, then you're to shout 'Off the back! Off the back! Off the back! After the Archbishop! After the Archbishop!' and it's to be your roar that you say\n
515|In bowing|In bowing, his cumbersome harness had pressed the controlling switch and the instrument he held in his hand, which contained the power-plant, or bar, had torn itself loose from its buckle. Instead of being within easy reach of his hand it was over six feet away, and was dragging him helplessly after it, straight toward the high stone wall! But only momentarily was he helpless, his keen mind discovering a way out of the predicament even as he managed to scramble to his feet in spite of the rapid pace. With frantic abandon he jammed both hands upon the left bar, bringing the outboard motor to rest, while he strained, using every ounce of strength and every second of time.\n\nAnother second and the solid stone wall loomed ahead, but his mind was swift in its decisions, and the latest in an endless succession of safeguards. One hand he shoved under the right bar, pulling it upward and back, just at the moment when his body arched backward to clear the wall. Another instant and the soft padding of grass and sand cushioned his back, and for the first time since the lighted highway had shown itself he paused to look about him.\n\nInch by inch the right bar of his own motor sank lower into the sand. It was a slight effort to break free from his grasp, but the side of the brick wall loomed ever closer. With a triumphant exclamation he reached out a foot, and with a faint cracking sound the metal bent until his hand rested against the wall. The curved ends of the right bar struck the wall with a curious thud, then there came the soft snap of a splintered connection. Before his eyes the right bar sank to its full length, and with it he went free, falling into the loose dry sand. He had been a slow man, but this last check came too fast for his mind to think and had failed to register with the active muscles.\n\nWith the suddenness of thought it was the quickening pace of the harvester that pulled the machine upright and brought him to his feet. The machine lurched forward at a quick walk, its legs sinking almost to the ground. He was unconscious of the jolt as the heavy body pulled itself free of the sand and came to a halt. Ahead of him the brick wall rose with extraordinary swiftness, and the steel teeth of the machine bit into the roadway as it progressed.\n\nAs the harvester rolled into the first houses of Blauvelt his mental faculties were already becoming active, and his judgment knew that this high brick wall was not the one that obstructed the highway. That wall had been approximately one-hundred-and-twenty feet from the machines when the first had been driven past, and this one was closer by a hundred and twenty feet. Without realizing it, the proximity of the brick wall and the intervening buildings had saved his life, and with the realization came the necessity of escape.\n\nThe little town of Blauvelt was built on a hill. Its\n
516|Throwing his body sidewise and reaching out his long arm as far as possible toward the bar|Throwing his body sidewise and reaching out his long arm as far as possible toward the bar, he succeeded in swinging it around so that he was running back toward the party and the spacious landing field. Dorothy and her father were standing motionless, staring at Seaton; the former with terror in her eyes, the latter in blank amazement. Two seconds more and he would be upon them. In one awful instant those terrible beaks could tear and rend him, disembowel him, and, in their voracious hunger, devour the rest. But the Professor's arm shot out with incredible swiftness. As if from an electric current Seaton was flung into his arms. To the others this seemed a miracle, a prodigy of Providence. But to Seaton it was only what he had feared; now the truth was plain, and he knew with a certainty that there could be but one way of avoiding the dangers that beset him and the certain and terrible destruction that menaced him and those who loved him.\n\nHe heard Professor Dayton's powerful voice above his ear.\n\n"The only way, my boy; the only way. See, here we stand, and here is Dorothy and her father. Their rescue is in our hands. We must hide, my boy, hide. It is only a matter of a few minutes, and then all will be well. See—the cycadus, it has opened its huge jaws to swallow Seaton. Quick, Seaton, throw your arm up and let the plant devour the evil man who has done the greatest harm that any man can do to another. And now—the man Seaton! We must get out of the way, all of us, quick. There are others who would not need us if we remained."\n\nSeaton had sprung forward, had caught the big plant in his arms, and was running back to the water. From the burning eyes of the elder Professor the younger read the menace of death. The next instant Dorothy, too, had started back, while the old man rushed forward with all the speed of his strong young legs. Not stopping to think of anything, or to see what his actions might mean, he was swiftly down to the water's edge and up onto the slippery stem of the plant. In a moment he was safe from the green beaks that had tried to devour him. The sight of the deformed creature above him with its broad leaf plumes bristling was the last that his eye ever rested upon.\n\nThe Professor scrambled back to the bank, still holding Seaton in his arms. The youth, however, had fallen, and lay upon the soft mat of roots; the long beaks stood open, revealing the rows of hungry chisels. Above him, his face turned toward the parent tree, lay the huge\n
517|Crane had darted to the switch controlling the coil|Crane had darted to the switch controlling the coil, and was reaching for it when Seaton passed them. "Don't touch that switch!" he yelled. "I'll catch that thing yet!". At this evidence that Seaton still thought himself master of the situation, Crane began to laugh, though he still kept his hand near the controlling switch. Seaton turned back, almost desperate in his attempt to find some way to keep his hands off that switch; but as he reached it, Crane once more jerked his hand away from it. "Don't you dare touch it, Seaton," he warned, again springing out toward the deadly tube. "He won't dare to do anything to stop me! He knows me!" The slight, warm tones of Crane's voice were suddenly shivered with eager eagerness. "But I know him! I'll get him if I have to push all three of you over this way to do it! Give me that switch, Seaton!" Seaton withdrew his hand from the switch, somewhat abashed. "What are you going to do?" he asked, with a glance at his three companions, and one of them at him.\n\n"I'm going to find out if you've got a patent on that coil, or if it's one of the latest type — with the little air vane I mean," Crane was saying, almost gaily. "A patent on something is just as good as getting it, you know. And when you do get it, Seaton, you can use it to drop that air-tight wall of yours that you told us about — and let us get out of here!" Seaton stood still, his jaw set stubbornly, but not a muscle of his face relaxing; and Dr. Crane saw that it was taking some of the courage out of his nerves.\n\nCrane glanced swiftly over his shoulder, as though anxious to see how soon he would hear the customary hiss-whirr of the electric motor's starting into action. He picked up the tool kit, and began adjusting various items of it over the dead coil. Seaton's face remained unmoved, his jaw still set, but his shoulders were shaking as he looked helplessly at the dangerous coil.\n\nDr. Seaton gazed steadily at his younger companion, but Crane met his look with a lifted eyebrow and a jeer of laughter. "You don't think I'm really going to do that, do you?" he taunted. "Don't you know me well enough yet? If I did that, I'd blow you and everything else up — unless you just happen to leave an emergency switch handy. But it would be more entertaining if I did it on purpose, so I'd have to blow myself up as well as you."\n\n"I won't let you!" Seaton breathed\n
518|Dorothy|Dorothy, relieved of her fear for her lover's safety, could not help but join him, so ludicrous were Seaton's antics. The bar was straight out in front of him, about five feet above the ground, going somewhat faster than a man could run.\n\nFor ten years or more, owing to many little exertions, Seaton had worked to fill his home with comfort and happiness. Dorothy's delicate but sincere efforts had materially aided him. For her it was a joyous experience; for Seaton, the last few years, for the first time in his life, he was realizing what his wife had been to him.\n\nWith the final rebound, the car gave a little bound and leaped forward. For a moment it sat poised in the air, its front wheels momentarily above the ground.\n\nSeaton gave one quick shout of joy, and hurled himself forward. With a little shiver, Dorothy instinctively braced herself for the downward dash of the wheels. As the vehicle commenced to accelerate, she sprang quickly to Seaton's side, conscious only of the wild delight of a happy return.\n\nThere was a sudden explosion of fire, and the bar was no longer in sight. Before the smoke had cleared from her vision Dorothy saw the low cliff towering beside the road; it seemed to her that her car was rushing toward it, for the leap was now swift and complete. A second later, the screaming of tortured wheels, accompanied by a dull crash, told her that her fears had been realized, and that her husband had suffered some kind of catastrophe.\n\nWithout another thought of her own predicament, she knelt and caught the discarded reins. With a daring born of the unexpected nature of the situation, she guided the frightened horse through the dense smoke, toward the cliffs that had appeared to menace her husband. An instant later she was searching frantically for a means of extricating him from the rapidly disappearing machine. With hands, feet, and head she touched every part of the car, but in vain.\n\nWith a scream of pain and fear, she fled through the mist toward the cliff.\n\nTwenty feet from the ground the car gave a sudden swerve to the left, almost throwing her off its rear fender. Dorothy leaped forward, and after a short tussle with the horses, managed to get hold of the bar, and secure the reins. For an instant she pulled fiercely at them, her only thought being to save herself, or find Seaton. Then, holding her breath, she left the ground, and forced herself to relax her hold. She floated down, down toward the face of the cliff, and then suddenly felt herself drop.\n\nShe held on instinctively, through fear of a terrifying fall, and then\n
519|It turned now to the right|It turned now to the right, now to the left, as his weight was thrown to one side or the other. Seaton, dragged along like a small boy trying to hold a runaway calf by the tail, was covering the ground in prodigious leaps and bounds; at the same time pulling himself up, hand over hand, to the bar in front of him. Each time he found himself again at the foot of the ladder and took the proffered hand of the third man. A mile was covered as swiftly as they had crossed the space below the skysail, and the picket post on the ridge had appeared. The slope of the hill was now more gradual, and the prospect below revealed a wide stretch of country as level as a polo field and in every way as new. There was a long fringe of forest in the centre, and beyond that was a vast sweep of open downs, dotted here and there with trees and bushes.\n\nDawson hurried to the rail, and looked down upon the wide prospect. He saw several dark specks crawling toward the post, and one that was a small moving column of smoke that lifted over the forest. As his eyes fell upon the distant smoke, the report of a gun came to his ears. It was not the regular British fire-cracker sound, but a sharp, crisp, explosion. Another report followed, and then another. Suddenly the puff of smoke was lifted, then came a thud and a hissing, and far below them on the open plain there lay, flat on his face, the big British police Sergeant.\n\nCHAPTER IV.\n\nAnother British Commando.\n\nONCE more Dawson found himself at the foot of the ladder, and grasping the rope he looked up to the skysail. Seaton had regained his feet and was on his knees on the deck, and Dawson gripped the man's hand again.\n\n"That's the last hold up, Sir!" he said.\n\n"I told you we could do it!" Seaton cried, with a weak attempt at a laugh.\n\n"But what's that noise below us?" Dawson asked.\n\n"Sounds like a lot of guns, eh?"\n\n"Well, it isn't. It's only one, and it's a German officer. You can see him over there, and he's firing a signal pistol at the post. He has covered the distance to the wood before he got a bit of tobacco burning in it."\n\nSeaton looked over at the spot.\n\n"He's the sentry, Sir. It's an arrangement of some sort between us. They thought it best to warn the sentry here of our plans. He comes across the open plain to drop a line that is invisible from below. Just you watch him, Sir."\n\n"Well, I'd better\n
520|He soon reached it|He soon reached it, seized it in both hands, again darted into the air, and descended lightly near the others, who were rocking with laughter. "I said it would be undignified," chuckled Seaton, rather short of breath, "but I didn't know just how much so it was going to be. Look, Stone, look, Dunc, look; Seaton showed you up. He made a diving dive off that table, and I tell you, we never saw anything like it."\n\nThe Rev. Dr. Forbes was taking no chances. He had had just about enough of the matter. He and the others had now gathered near the door of the dining room, and the minister had just opened his mouth to speak when Seaton stopped him.\n\n"Oh, what's the use?" he exclaimed. "I've told them the truth; if we're going to stand for the talk I've had we might as well let 'em know right now that we know we're in the wrong. You and Dunc and Stone aren't going to stand for that, are you?"\n\n"It's a good deal more than I'm going to stand for," replied Stone, with a look at the others, "but you're quite right. We've got to tell them; otherwise it will look as if we were trying to cover up the business."\n\nSeaton and Dunc laid their heads together for a moment, but Seaton interrupted.\n\n"Don't let's put it off any longer," he said, speaking in a low voice. "It can't be very long before they'll be coming to the table. Let's tell 'em now, and it'll make us feel better."\n\nThey all agreed with Seaton and dropped back into their seats. Dr. Forbes was more impatient than ever. He had opened his mouth once or twice, but had been interrupted by a laugh or exclamation from one of the boys. He was growing angry, and would have given utterance to his feeling when at last he rose to his feet and said,—\n\n"Dr. Forbes regrets that he cannot permit such a remark to go unopposed. It is disrespectful of his position and office, as well as of the company. Dr. Forbes has to judge in these matters, as well as to express his opinions. The gentlemen may be seated."\n\nAs the others rose, Seaton grabbed his hairbrush and began to wield it vigorously, while Dunc and Stone moved toward the dining room door.\n\n"Stop them!" cried the Rev. Dr. Forbes. "I forbid you to leave the house!"\n\nSeaton and Dunc had but just passed out of sight when Stone reached the door and saw them go down the garden walk. Then the door\n
521|Dorothy tucked her fingers into his hand|Dorothy tucked her fingers into his hand. "Are you hurt anywhere, Dick?". "Not a bit. He led me a great chase, though. "I was scared to death until you told Martin to let the switch alone. But then I was all right again. He sure was smart!" The next minute he caught her with her hands on his mouth, pressing herself against him, fondling him in the boyish way in which they both still went. "Oh, Dick, you silly old Dick!" The boy was shaking all over. He did his best to drag her from the tree. "Stop it, Dick! You're tickling me." He could tell by the glint in her eye that she was more than half willing. "What a grand daddy I have. I bet my mother wouldn't ever know. It's a shame to hide it from her. What would she think of me if she knew?"\n\nThere was no fooling Dick. There was certainly no chance of him fooling the girl. She wasn't at all the kind to take an ironical view of things. And in that moment the greatest moment of his life flashed up in his brain. "I'm too much of a boy to be a father," he said. "I'm too much of a cowboy to be a son. But I'll teach you to talk to your daddy, and I'll be good to you. I'll protect you, you know."\n\n"You'll protect me? You'll protect me? Why, Dick, how sweet you are! Oh, how I wish I had a thousand brothers and sisters, and they all looked like you!"\n\n"Maybe it's not time to talk about us just yet."\n\n"Oh, I can wait! I want you to be good to me just as much as I want to be good to you."\n\n"Oh, I know I can! And we've got a lot to talk about. I wonder if we could get a pair of horses in Boonton, and go for a ride somewhere."\n\n"A ride on our ponies! How I would love that! Oh, Dick, I know I'm going to make a good little girl!"\n\nSo she took care of him, and prepared his favorite breakfast. It was as nice a breakfast as Dorothy had ever prepared. Just as she finished, they heard the clicking of Martin's fingers outside. The sound came closer and closer, and then their door was gently opened and the switch was passed in.\n\n"But, Daddy, what did you tell Martin?"\n\n"Nothing. Just for luck."\n\n"For luck, Dick! But it's not even light yet."\n\n
522|But it was funny then! I hadn't noticed your resemblance to a jumping-jack before|But it was funny then! I hadn't noticed your resemblance to a jumping-jack before. Won't you do it again sometime and let us take a movie of it?". "That was as good as any show in town, Dick," said the lawyer, wiping his eyes, "but you must be more careful. That was a mighty risky thing for a civilian to be doing."\n\n"I don't call it risky, but dangerous," said Farnham. "An army officer, you know. And he was a Colonel." He made a wry face. "He made a terrific break," he added. "And I say, don't you think it would be fine if I was out of here by this time to-morrow?"\n\n"As far as I'm concerned, if you're in the hospital when I get back I don't care a hoot," replied the lawyer. "But that won't do, Dick. Those things are now being handled by a board of inquiry. An army officer that you are, you must know that an order relieving you from active duty doesn't go to a board of inquiry."\n\n"But it will, if that's the order," answered Farnham, determinedly.\n\n"It won't," replied the lawyer, positively. "It's just possible that a Colonel in the United States Army might go into that room and make an order; that's all. I suppose, Farnham, you've never been engaged in special duty?"\n\n"Special duty?" repeated the other, in astonishment.\n\n"Yes," continued the lawyer. "Sailing with the general, for instance, and calling on a shell-shocked officer to see if he'll get well enough to give evidence at a court-martial. Or going into a town and getting ready to testify at a civil trial. Or staying in the same hotel with a thief so the hotel authorities can prosecute. Or going down to a dance on the coast with a couple of swindlers, just to give the Coast Guard officers a good laugh."\n\n"I never did that," admitted Farnham, stolidly. "But—well, to tell the truth, I don't see what I can do about it."\n\n"But you'll try?" asked his visitor, anxiously.\n\n"I can't help that," replied the other, with a shrug.\n\n"Good," said the lawyer. "I guess it's best for you to be patient for a little while, at least. You can be discharged as soon as the doctor says it's okay. And then, as soon as you're discharged, you can go into the Navy and go on being an officer for all of us."\n\n"As soon as I'm discharged, I can\n
523|Next time|Next time, it might not be funny at all. "There will be no next time for this rig," replied Seaton. "This is merely to show us that our ideas are all right. We have sent a film to be developed before we go any further."\n\n"It is always wise to remember that these things are always the last consideration. We have to get as much as possible into the positive. I fancy that the result may be interesting, especially if the film shows the thing that was visible to us in the night. I think I can see some shadowy outline, but it is hard to be sure without a light."\n\nI half expected to see that the lens was uncovered and flashed a light at the far end of the passage. It did not take long for me to realize that it would be well to cover the instrument, for it had looked a very queer affair.\n\n"It is a giant rat," I said to Seaton.\n\n"I think it was just what you thought it might be. There may be more of them, and a huge one is worth watching. By the way, I think that they feed at night. I have seen signs of a basin of food here, and one of them in front of the light has been rummaging there. I think that these rats must be different from those of earth; for we have never found one in a trap. They are certainly nocturnal, and they can run as well as we can. We should never have seen them unless we had been on watch."\n\n"How far off are we from the planet?" I asked.\n\n"Hardly more than thirty miles. I shall start for it at once. You can wait here if you like, for it is a simple matter to move out some of these tubs and have the gun put in position."\n\nIn the afternoon I began to see a light at the far end of the passage, so that Seaton was not long in bringing up the rock drill. He started away with it, and sent me in after him with the gun. His first sight of the object was as strange as mine had been. It was a streak of light of considerable width, and it seemed to be coming at us at an angle which did not change as it approached. The next time he stopped to examine it the streak was quite plainly following the curved line of the passage, though it was continually changing direction. The flash at the end of it was not, however, nearly so distinct as that of the distant searchlight. Seaton reached out and closed the aperture of the rock drill. "It is following the hole," he said. "What in the name\n
