"46"|"You have feet in your shoes."|"You have brains in your head. You have feet in your shoes. You can steer yourself any direction you choose. You're on your own. And you know what you know. And YOU are the one who'll decide where to go... Welcome to the third dimension. (T.H.White)" \[[@B23-animals-09-01082]\], p. 40).\n\n2.2. Mixed Methods {#sec2dot2-animals-09-01082}\n------------------\n\nData were analyzed through a mixed methods approach \[[@B24-animals-09-01082]\]. The primary purpose was to determine whether any gender differences existed in the frequency of behaviours by caregiver's characteristics, or between caregivers who completed the two methods (i.e., mixed and paper-based).\n\n### 2.2.1. Mixed Methods {#sec2dot2dot1-animals-09-01082}\n\nOf the 60 caregivers who completed the paper-based questionnaire, nine caregivers completed the online survey. The survey included questions on demographics, the 4-item FAAS, as well as questions regarding different aspects of caregiving. Caregivers who completed both methods completed the questionnaire by responding to questions using the website/web page, and were debriefed with a summary of the responses obtained.\n\nRespondents to the online survey were directed to the online survey with a plain text link. An invitation letter was provided to all potential participants who returned the email informing them of the purpose of the survey and a link to the questionnaire. To increase the chance of being directed to the survey, those who responded to the email also received the invitation letter through their in-box. No reminders were provided.\n\n### 2.2.2. Psychometrics {#sec2dot2dot2-animals-09-01082}\n\nTo assess the psychometric properties of the scales, four exploratory factor analyses (EFA) were conducted with maximum-likelihood extraction and promax rotation to arrive at the best fitting factors for the 15 items. Then, exploratory and confirmatory factor analyses (EFA and CFA) were conducted to determine the unidimensionality and internal consistency of the 15 items.\n\n### 2.2.3. Reliability and Validity {#sec2dot2dot3-animals-09-01082}\n\nInternal consistency was determined through Cronbach's alpha (*α*), which was calculated to assess the degree of internal consistency.\n"
"47"|"Partings welded together."|"Life is made of ever so many partings welded together. Sorrows mixed with joys.\n\nIn retrospect, in their 8th year, we learned to be one another.\n\nBorrowed Stories:\n\nA few years ago, a woman who taught us about God, one who taught us about the concept of faith, who taught us about love and loss and all those things that make us realize the value of our own lives, left us. She was not a great teacher. She was not really a great friend. She was not a mother.\n\nI’ve thought about her since. I’ve thought about her for longer than any of you have been alive.\n\nI’m thinking about her now, more than any of you are likely to be. I can’t wait to be reunited with her in the afterlife. I can’t think about her now, because my feelings are too raw. I’m drowning in my sorrow. I’m drowning in my loss. But I can’t think about her now. I can’t think about her now, because I might have the strength to mourn what she did to my world.\n\nI can’t bring her into the kind of existential crisis I’m facing. I have to turn back, I have to face the storm. The memories overwhelm me. I’m a different person now. I can’t find my way into her pain and her life and her dying. I can’t remember that her life was so much better than mine. I can’t remember that God gave us a reason to have hope in this world. I can’t remember that God loves us and that God has no problem creating a world that isn’t full of hatred and greed and all that crap. I can’t remember that the life I have now is really, truly my own.\n\nI was happy and hopeful once. I was an optimist. I could afford to forget all the warnings about the state of our world. The world has nothing but to offer, nothing but to give. The world is an infant, with innocence beyond imagination. The world is still young, and I was full of hope.\n\nI was happy and hopeful once. I had hope. I was hopeful when I found you. I found hope because I learned that we were not alone. That we were not completely alone. That there was some truth in the stories that we told ourselves\n"
"48"|"Your time is limited"|"Your time is limited, so don't waste it living someone else's life. Don't be trapped by dogma  which is living with the results of other people's thinking. Don't let the noise of other's opinions drown out your own inner voice. And most important, have the courage to follow your heart and intuition. They somehow already know what you truly want to become. Everything else is secondary. - Steve Jobs\n\nLast of my trick or treaters to Coddington, and finally able to share photos of the Place. I took all my pictures at the same time, so they could either be cropped together or viewed in sequence. The best I could manage was the crop sequence, which I tried to produce a few weeks ago but did not like enough to publish.\n\nThis is my corner of the garden, just a couple of feet from the hedge and beside a weeping cherry. While some may consider this too much water or too much shade, it has been a perfect place to relax, to watch what's going on in the garden and to breathe in the aroma of apples and cherries.\n\nA close-up of the hedge, designed to give a sense of depth while keeping the geometric pattern fairly simple and consistent.\n\nThis is also a close-up of the path around the perimeter, designed to capture the sense of looking at a floral painting.\n\nThe people who took care of the Place were the gardeners from Cutty Sark. I don't remember how many were there but they would disappear one day and come back the next. The men would either be dressed in work clothes or would come in work clothes and step out in their casual dress attire. I do remember one particular man with a tattoo that covered half his face, but I did not remember his name.\n\nThe blog is called the Harem Experience because of the lack of women's voices on the design team. Any involvement of women with the Harem has been very limited and I am certain that there was a variety of complex feelings behind it. The one woman with whom I spoke had this to say about it:\n\nMy husband likes to say I don't know how to open a kitchen drawer. But the bottom drawer of this cabinet is particularly stubborn. So I try a combination of pulling it out with the hand tools, and prying it up with the claw of my utility knife. I don't always succeed.\n\nThe great thing about our house is that there is always something to fix, and some projects are ongoing and not complete. Now is the time to put it in the category of "It's about to get worse."\n\nHere are a few of the many things I\n"
"49"|"Life is trying things to see if they work."|"Life is trying things to see if they work. Even if they don’t work out in the end, it helps in the process to keep things in perspective. The world is full of trials and tribulations, so just try things, see if they work out, and move on. If they do work out, well you get to do what you do and be who you are. If they don’t work out, there’s still learning along the way. As Charles Bukowski put it, “To hell with what you think. And I mean to hell with what everybody else thinks. And I don’t care what you say, what everybody else says, or what you think or what anybody else thinks. To hell with what you think.” You’ve got to find what works and keep on keeping on.\n\nThe best thing about working out is working in the freedom to be you. You’re not obligated to do what the “experts” say you should do, or what everybody else does. No matter how far you progress in the sport, you can continue to get better in the freedom to be yourself. I could spend the rest of my life complaining about not being able to get to a certain height, or being uncomfortable when a pull up to a chin up gets the hips out of position. It wouldn’t matter what I’m saying or what I’m doing, if I stay that way it will eventually limit my potential. What are the best competitors in the world doing differently? They’re taking their respective sports and finding a way to excel in the freedom to be themselves. It’s not easy, it’s not something you can control, but if you can’t keep the body you’ve got now you might as well end it now.\n\nThe more you work in the freedom to be yourself the more your body will change for the better. Yes, it will take a little more time than just listening to the “experts” but trust me, there’s so much more to working out than a fast five mile run. It’s more than throwing around weight and sitting on the couch while you drink beer. As long as you are training hard you will eventually see improvement, it just may take time and it might not happen for you. If I’m honest with you, I don’t think there is a specific way to get in shape or stay in shape.\n"
"50"|"Many of life's failures"|"Many of life's failures are people who did not realize how close they were to success when they gave up.\n\nTuesday, July 11, 2008\n\nTake a look at the 30-second spot for Case New Holland's "Two-Wheel It" tractor "idea", showing behind the scenes of the company's three wheeled loader. The spot's imagery brings back great memories of Chris Mann's spin-tandem loader back in the early 80's.\n\nFor the past couple of years, one of our tractor brands, Case, has sponsored the award winning Wheel Loader Magazine's video series. For the third edition of the "How it's made" series, Case selected a winner to build a trailer. The winning trailer was built by Andy Lane of Muncie, Indiana.\n\nTwo trailers: two different approaches.\n\nOur group on the Case website was looking for an idea that captured the essence of Case's two-wheel-drives (TWD) line of vehicles. It also had to reflect Case's overall product vision and position.\n\nThe one, fun, product that came to mind, took a look at the TR-3 and concluded that the ride height was low, the ride quality was outstanding, and the ability to roll over obstacles was superior to a wheeled loader. He then decided that these were the features he needed to exploit and create a real product. He determined that the aesthetics of the TR-3 did not fit into the brand. So he turned to other ways to accomplish the above goals. He created a towed trailer and a pulled trailer.\n\nThis third trailer, built to do the work, not look good, fits the brand, and will help Case become the undisputed leader in the two-wheel drive market. A new breed of Case driver is being born.\n\nSaturday, July 1, 2008\n\nWe were the highest ranked show in the Ford Division - winning Best of Show!This was the second time in three years we were able to sweep the three divisions we compete in. In addition, Ford was the show winner. Case won the award for Best in Class. The most popular event we ran was the Operator Driving Simulation, won by Case.\n\nOf course, the big news is that we won the entire lot of $1,000,000 in prizes! It's never too early to dream. I won $50,000 on Wheel Loader's Golden Crank of $1,000,000 in two weeks. That's $35,000 more than our salary!\n\nWednesday, June 18, 2008\n\nThe Case\n"
"51"|"The black-shouldered kite"|"The black-shouldered kite (Elanus axillaris) is a small raptor found in open habitat throughout Australia.\n\nEtymology\n\naxillaris, Latin for "covering the (lower) arm", from arcus, Latin for "a bend" and axilla, "armpit".\n\nCommon names\n\nAssociated sounds\n\n"Axia" (by Stephen Gilbey)\n\nConservation status\n\nThe International Union for Conservation of Nature has assessed the conservation status of the black-shouldered kite as being of "least concern".\n\nTaxonomy\n\nThe black-shouldered kite belongs to a group of kites, the genus Elanus, that fly in loose family groups (with the exception of Elanus canor, which is the only member of the canor sub-group). The group was originally established as the genus Rostrhamus, by James Hutton in 1825, but the group was later split up and moved around. At present, the genus Rostrhamus contains just one species: Elanus americanus.\n\nDistribution and habitat\n\nThe black-shouldered kite lives throughout the north of Australia, and throughout southern and eastern mainland Australia and Tasmania. It can be found in more arid habitats than most other members of its group, and can even be found in wetlands in arid areas, such as Australia's Simpson Desert, but is uncommon in tropical rainforest.\n\nIts range encompasses arid habitats, as well as subtropical, tropical, and temperate zones. It is the only member of its genus to have been recorded breeding in a rainforest, and the third Elanus to have bred in a tropical rainforest, after the other two species that have been confirmed to breed in rainforests: Elanus dauricus and Elanus niger. Rainforests may be the only place that the black-shouldered kite can be found in large numbers, as it prefers open habitats, and prefers areas with a lower canopy density than many of its relatives. It may nest in the high canopy of tropical rainforest, and is found at high densities in some wetland areas.\n\nHowever, not all rainforest areas that this bird has been seen have had good habitats in which it could have thrived, as the black-shouldered kite is often found in areas that have been degraded, as it prefers open areas with access to plenty of food, water, and shelter.\n\nThreats\n\nThe black-shouldered kite is not threatened by many of the same threats that\n"
"52"|"The Burton upon Trent"|"The Burton upon Trent war memorial commemorates those from the town that were killed in the First and Second World Wars. It was unveiled by Sir Winston Churchill on 25th January 1931.\n\nA glass house commemorates those from the town that were killed in the First and Second World Wars. It was unveiled by Sir Winston Churchill on 25th January 1931.\n\nThis plaque commemorates those from the town who fought and died during the First and Second World Wars. The original unveiling plaque is below:\n\nA cenotaph was erected in the grounds of St Chad's Church to commemorate those from Burton who died in the First and Second World Wars. It was unveiled on 4th May 1930 by the Lord Mayor of Birmingham.\n\nBurton's own motto is Ardua atque Fortuna (Wisden's commentary on St Chad's references Ardua ad Conqueres, which translates as "To be hardy and to prosper") and the coat of arms is as shown below:\n\nThe Burton Alabaster Company also keeps its own coat of arms, showing a griffin holding a pair of scissors. This is similar to the arms of North Staffordshire Pottery Company, and is to show the link between these two companies, which had been founded in Burton in 1858.\n\nTransport\n\nBurton railway station is on the West Coast Main Line, where the East Coast Main Line branches off. The station is close to the town's main road, the A5030, and is connected to Burton-on-Trent by roads leading off the A5030, including the B5034 from Lutterworth, the A418 and the B4546. The railway line between Leicester and Peterborough provides a direct link to London. It is served by trains from London, Birmingham, Leicester, Derby, Leeds, Manchester, Nottingham, Sheffield, York, Oxford, Cambridge, Cambridge Exchange and Peterborough. The former North Staffordshire Railway route between Lichfield and Stafford, via Stone, now forms the Trent Valley Line, providing services between Burton and Stoke-on-Trent.\n\nBurton bus station was opened in July 2015, near the site of the old bus station and railway station.\n\nBurton has two airports. Burton-on-Trent Airport is the main airport, being located about  to the west of the town centre, at Castle Donington. Stoke-on-Trent Airport is a large commercial airport, just off the A52, about  to the west of the town centre.\n\nEducation\nThere are seven primary schools in the town: All Saints\n"
"53"|"The Sorcerer's Apprentice"|"Disney settled on the film's concept in 1938 as work neared completion on The Sorcerer's Apprentice, originally an elaborate Silly Symphony cartoon designed as a comeback role for Mickey Mouse.\n\nThe first Mickey Mouse film was released in theaters on November 27, 1928, earning an astounding $240,000. In 1933 Disney signed a deal with RKO Studios to release 10 Mickey Mouse films per year. The title of the first film was Mickey's Fire Brigade. Many of these cartoons won many awards, including Oscars for Best Short Subject and Best Animated Short. The Mickey Mouse film series had more than 200 cartoons, with more than 40 Disney studio animators working on them. The film continues to be beloved by children and Disney fans everywhere, and it is considered by many to be one of the greatest Disney films. It has been released theatrically in some countries in stereophonic and laser-disc soundtracks and more recently in 3D. It has also been released on VHS, Beta, laser disc, DVD, Blu-ray, HD DVD, and digital video, among other formats. The film was added to the Disney/Pixar Collection, a digital platform developed by Disney that allows people to watch films in theaters, on television and on personal video players, as well as download it. The film was also shown in the first Mickey Mouse Club TV broadcast.\n\nDisney also developed the first Mickey Mouse Club TV show, which premiered in October 1955. The show lasted for only one season, but the Mickey Mouse Club became a huge success, with 35 million viewers watching the first episode. The show was aired in various countries, including the United Kingdom, France, Australia and Italy, to great acclaim. It also paved the way for the success of later TV shows such as The Cosby Show and Boy Meets World, which showcased characters and concepts developed during the 1960s and 70s.\n\nIn 1953, Disney created another spin-off film series, which became known as the Silly Symphonies series.\n\nDisney also created Mickey's Christmas Carol, which was first released on VHS and Laserdisc in 1987 and is now available on DVD and Blu-ray. It was the first original movie from Disney since the release of Snow White and the Seven Dwarfs in 1937. It was also released in IMAX and 3D. Mickey's Christmas Carol has been viewed by over 140 million people worldwide and was nominated for a BAFTA Award and an Emmy. It was also nominated for a Golden Globe Award for Best Animated Feature Film and won a World Stunt Awards Award in 2005 for best family film. The film was also shown in the first Mickey Mouse Club TV broadcast.\n\nDisney also created the\n"
"54"|"Don't judge each day by the harvest"|"Don't judge each day by the harvest you reap but by the seeds that you plant. --Robert Louis Stevenson\n\nSupport the horses with your time\n\nI spend a few minutes daily just observing horses to see how they are doing and just enjoy them for that while.\n\nCould there be a more fun and rewarding way to spend time than to spend it at home just with a horse? We spend about 20 minutes a day just with ours. Sometimes we go with it and ride the horses, sometimes we just sit and pet them, and sometimes we take them for walks and enjoy the time we spend with them.\n\nYes, all the time spent in these ways could be deemed as being an activity that we are doing, however, we feel we get far more reward from them than if we go out and do some kind of regular activity that we usually do for money and entertainment. The most important reward of all, at least for me, is the time spent being out in nature, being quiet and content without the distraction of activities.\n\nSometimes we may take some video of them and watch them later or enjoy looking at them on the computer. We also spend a lot of time looking at them for sale. It is pretty much a hobby for us.\n\nNot all the time does our time with them count as time we are doing any kind of "work" activity. You know the kind of activities that will make money. We would include these kinds of activities as going to work. When we go riding we are doing a work activity as we are using the horse as a vehicle to carry us somewhere. While on a walk with our horses we are still working as we are going somewhere using a different kind of vehicle as a foot, but when we spend time with them, we are not working at all and we are not thinking about the time passing or even doing anything else as we enjoy the time we are spending with them.\n\nShould we count this time spent with our horses as work as being the kind of activity we would generally do in a job that might make us money? Not in our case.\n\nBy the way, I have decided that this site and all its various pages is now our business and as a business we are trying to make money from it. I am always looking for ways to make more money from the many thousands of visitors to the site, not from spending time making a hobby out of it. As our hobby, I think it is a great thing, I am just also a very busy business man too.\n\nI am always looking for ways to make money out\n"
"55"|"Structuralism in Europe developed in the early 20th century, mainly in France and the Russian Empire, in the structural linguistics of Ferdinand de Saussure and the subsequent Prague,[3] Moscow,[3] and Copenhagen schools of linguistics."|"Structuralism in Europe developed in the early 20th century, mainly in France and the Russian Empire, in the structural linguistics of Ferdinand de Saussure and the subsequent Prague,[3] Moscow,[3] and Copenhagen schools of linguistics. This period also saw the development of transformational grammar, with its successors, transformational syntactic analysis and transformational functional grammar. From about 1935 to 1945, the USSR developed its own system of structuralism, known as the Moscow school. After the Prague school split in 1948, the structuralist movement effectively was split in two: while structuralism in France was named "structuralism" and became an important branch of the general trend of European structuralism, in the Soviet Union, "structuralism" was simply functional grammar, which in turn was severely constrained by the doctrine of linguistics put forward by the Moscow school.\n\nThe structuralism of the French schools could be termed object-oriented linguistics and tended to do syntax primarily from the point of view of morphology, or (in French) morphologique.\n\nIn his "discovery" of the patterns that govern the distribution of elements and subelements in the sentence (syntagm), Lucien Tesnière was an influential early proponent of "functionalist" or "situationalist" linguistics and a precursor of morphologique.[4] Both the language of Le Guin and French structural linguistics are intended to be narrations, rather than descriptions, of situations and are concerned with the enactment of the events, rather than with the analysis of abstract forms and grammatical functions. This pragmatic understanding of syntax was influential in the development of French structuralism, along with Tesnière's work, the theory of syntax, founded by Noam Chomsky and incorporated by Lucien Tesnière and several others, was a part of it. They drew the theory of syntax from functional analysis, the corpus and the syntagma.\n\nThe Prague school initially followed Tesnière's direction but developed a more innovative methodology. In Prague, structuralism was mainly the object-oriented approach, where the main research focus was on syntax, semantics, and semantics-pragmatics. The Prague school was primarily devoted to the investigation of syntactic systems. There was a difference in the Prague school between descriptive and prescriptive linguistics.\n\nMoscow school was a Russian grammatical school influenced by the Prague School and the Parisian structuralism (especially Ferdinand de Saussure). The Moscow school was the first to declare linguistics to be a systematic science. The Moscow school was interested in the new, emerging linguistic sciences, like sociolinguistics, statistical linguistics and psychology, but not in new methodology, at least for the time\n"
"56"|"The Beatles and the Merseybeat sound ."|"in the 1960s, The Beatles and the Merseybeat sound began to dominate the Dutch charts, which led to interest among Dutch musicians in forming bands that perform such music, replacing a previous genre Indorock which was performed by immigrants. These musicians included Biddy King, Bruno Hartmann, Martin Gertig, Gerard Endtz, Marga Scheide, Pierre Goossens, Taco Meincke and Martin Plaza. The genre formed under the Dutch name of "Lydpop" (local music). In 1976, the first Dutch festival was held in Helmond. In 1980, the first rock festival, Rock in de Donker in Arnhem was held, and in 1981 the first Dutch Eurovision Song Contest was held in Arnhem.\n\nThe term "lidpop" entered the Dutch dictionary in 1990. It means pop music with a Dutch accent. Since the early 1990s, it became increasingly popular among pop musicians in the Netherlands. During the same period, bands such as Fixx, The Gathering, De Staat, and Goldfish emerged from the general lydpop genre. More recently, music groups like Skylark, Lena Kell, Spektrum and Love City Groovers arose.\n\nSee also\nBabymetal, a heavy metal subgenre which is starting to take root in the Netherlands.\nMetal\nHard rock\n\nNotes\n\nReferences\n\nExternal links\nNetherlands Indie - Rock\n\nCategory:Rock music genres\nCategory:Dutch styles of music\nCategory:Dutch rock music<endoftext>Researchers find evidence of where smokers stopped in Italy\n\n"Some of these changes appear to be very large," says the study leader, Daniele Cervello, a professor of epidemiology and biostatistics at Scripps Research Institute in San Diego. "Based on all the studies done so far, smoking has a stronger effect on mortality in smokers than it does on health in nonsmokers."\n\nIn an editorial accompanying the study, Jean-Francois Pugin, a pharmacologist at the University of Angers in France, who was not involved with the research, says the study raises some concerns.\n\nPugin, who has been conducting studies of the mechanisms of addiction, suggests the largest effects of smoking might be mediated by the nicotinic acetylcholine receptors in the brain, which have been targeted by many of the anti-smoking drugs on the market.\n\nThe researchers used Italy's death registry to track how many people in the country died of lung cancer or other smoking-related illnesses between 1998 and 2007, the year before the country introduced stiff cigarette tax hikes. Researchers compared the numbers of deaths from these two types of disease to those in other developed countries during the same\n"
"57"|"The Alexandra Line"|"The Alexandra Line was a short branch line in Victoria, Australia, that connected with the Mansfield railway line at Cathkin.\n\nHistory\nThe Alexandra Line was originally constructed by the Melbourne and St Kilda Railway (M&StKR), which opened the line from Hawthorn to St Kilda on 20 October 1868. The line ran from the M&StKR's present-day eastern terminal in St Kilda East, through the suburb of Melbourne via St Kilda Junction, along the current-day Tullamarine Freeway, St Kilda Road, High Street, Fitzroy Street, Swanston Street, Russell Street, St Kilda Junction, to St Kilda East. In 1890, a branch was opened from Fitzroy Street, St Kilda to Alexandra Parade, and the line became the Elwood Railway (later the Puffing Billy Railway) on 1 July 1891. In 1908, M&StKR became part of the Melbourne and Gawler Railway Company (M&G), becoming the third-largest subsidiary of the company (after the Melbourne and Metropolitan Board of Works and the Public Transport Board).\n\nIn July 1916, the construction of the Alexandra Freeway, along with other road projects, was instrumental in the purchase of the line by the Victorian Railways in 1918. After World War I, the line was renamed the Alexandra Line and passenger services began on 24 August 1919. In 1924, the Melbourne and St Kilda railway closed for financial reasons.\n\nOn 17 October 1937, as part of the standardisation process of the railway system under the Public Transport Act 1912, control of the M&StKR passed from the Public Transport Board to the state government. As a result, the line passed under the control of the Victorian Railways. In 1968, the Melburn and Gawler Railway Company merged into the Victorian Railways. The line was still named the Alexandra Line, and the route was standardised and mostly duplicated by the first Y-trains in 1976.\n\nThe line continued to be operated under the banner of the Victorian Railways until 1980, when the State Rail Authority took over the operation of public transport. In 1987, the line was in a state of neglect, and the Royal Flying Doctor Service was considering replacing the line with an airport rail link.\n\nOn 29 October 1987, the State Government announced the construction of the Hume Highway and West Gate Freeway. It was later announced that the West Gate Freeway would be built using the Yarra River route, and the line was closed on 29 September 1991. On 26 February 1993, the final passenger train ran on the line, as the Yar\n"
"58"|"A preeminent scientistand the world's most prominent atheist"|"A preeminent scientistand the world's most prominent atheistasserts the irrationality of belief in God and the grievous harm religion has inflicted on society, from the Crusades to 9/11. The author reveals the true reasons for conflict and violence.\n\n[Editor's note: This is a condensed version of Richard Dawkins' presentation at the Museum of the Mind in Indianapolis.]\n\nWhen it comes to the God question, science is no longer the great bulwark that it once was against superstition. I want to warn the worldand start with the audience here in Indianaof just how bad this situation has become.\n\nIf you want a 100% accurate method to measure a belief in Goda belief that is a complex of convictions, knowledge and feelingyou use a cross-section of the population. So I want to focus on attitudes to religion in educated Western secular people today.\n\nBefore I do thatfor those of you who don't know melet me tell you my story. I became an atheist early in my lifeI was 9, and my family were kind of dispirited by it. That's why I went to schoolI wanted to please my mother. She was a devout Catholic, and I thought she might be disappointed if I didn't go to schoolbut she wasn't. I became a very committed atheist for a long time, which was fun, but it's not what I'm all about now. I feel at home among the animal setbats, dogs, fish, squidsbut I don't feel at home among religious peoplenot one iota.\n\nLet's face it: It's because of the way religious people behave and have behaved for centuries that this argument has never been over. They are so fanatically committed that it would take a lot to make them go away.\n\nThe thing isand here's the single biggest thingreligious people tend to be concerned with imaginary harms, imaginary rights, imaginary wrongs, imaginary judgmentsand imaginary punishments and rewards. Their imaginations are shackled by realitythey couldn't come up with some of the stupidest ideas in the history of the worldand their imaginations are shackled by the fears and frustrations and jealousies of the illiterate serfs in their jurisdictions. Religious people have never had a free and unconstrained imagination. And these fears and fantasies and imaginary rights have caused a tremendous amount of\n"
"59"|"It's time to shape the future"|"It's time to shape the future, and those who will do so are in training today. Learn what it takes to lead with courage, then follow with character. It's a journey that begins with the first step - you.<endoftext>From tenerosifolia through to pallida: speciation in the early rupestre clade of Campanula (Campanulaceae).\nThe clade containing C. tenerosifolia and C. laciniata (terrosifolia group) is here studied in detail in respect of molecular and morphological divergence using chloroplast and nuclear DNA sequences, and morphology. Early rupestre clade species in other families (e.g. Malva, Caltha) show a "long stick" form (phyllody) and a "twiggy" form (gamophylly), respectively. Our study shows that both types occur in the early rupestre clade as well, and that these variants are very frequent, and can even dominate in the field. They differ in their shoot morphology, with the gamophytic form being twiggy (and frequently having apical dimorphism) and the phyllodioid form possessing stout, often woody shoots. Molecular data support that the gamophytic and phyllodioid forms are monophyletic. Interspecific reticulate hybridization may occur between phyllodioid forms of the gamophytic species. In contrast to studies of related species in the past, our work shows that in the rupestre group two morphs (gamophytic and phyllodioid) may occur in the early rupestre clade. There is little evidence for reproductive isolation between the two variants of phyllodioid form, despite the high number of shoot forms of C. eburnea.<endoftext>News\n\nMyers back in touch with court after receiving 2 year suspended sentence for drunk driving\n\nA TRAVEL AGENT from Myers Road, Ellesmere Port has been back in touch with his former employers after being given a two year suspended sentence for drink driving.\n\nJeffrey Woolley was involved in a fatal collision with a van driven by a man from Uppermill, Bootle, on Holy Island, Anglesey, in August last year. The 28-year-old, of the Sculcoates Lane, Ellesmere Port, had been working as a golf and ski agent at Liftsand.co.uk, which is owned by Rachael Sillitoe, aged 31, of Wolmead Way, Ellesmere Port.\n\n"
"60"|"Two heads are better than one"|"Two heads are better than one, except when they're crashing into each other! But that won't prevent Big Nate and his pals from hatching great ideas for fun. And sometimes they manage to blow up our favorite park or have everyone turn into...Turtles? (Gasp!) Don't miss the Big Nate Guide to Numbers - Math Facts and Fun facts from Big Nate and Friends.<endoftext>Budget Room Rentals in Austin\n\n$295\n\nOverview\n\nBudget Austin is your one stop shop for discount hotels and apartments in Austin, Texas. We offer great deals on hotels in the heart of Austin. We also provide a wealth of information to help you find the best deals and discounts on everything from cheap Austin motels to affordable Austin apartments for rent. If you are looking for a budget Austin hotel we are the resource you need to find great deals on Austin budget hotels. If you're searching for apartments or condos we also have all the info you need to find the best Austin, Texas apartments and condos for your budget. Contact Budget Austin now for all your budget accommodation needs.\n\nContact\n\nBudget Austin is your one stop shop for discount hotels and apartments in Austin, Texas. We offer great deals on hotels in the heart of Austin. We also provide a wealth of information to help you find the best deals and discounts on everything from cheap Austin motels to affordable Austin apartments for rent. If you are looking for a budget Austin hotel we are the resource you need to find great deals on Austin budget hotels. If you're searching for apartments or condos we also have all the info you need to find the best Austin, Texas apartments and condos for your budget. Contact Budget Austin now for all your budget accommodation needs.<endoftext>Learn About Home Improvements\n\nMain menu\n\nTag Archives: Christmas Ornaments\n\nSome people start planning early, and some wait until Christmas Eve. For most of us, though, planning for a Christmas in the sunshine begins in August, or even earlier.\n\nUnless you have done much planning before the end of summer, by October you will need to start getting the equipment that will be used to decorate the Christmas tree in order to be ready for December. It’s a good idea to work with a professional in planning your decorations so that you have a set of smart ideas to choose from.\n\nAll the ornaments in the room will look clean and orderly once the tree is up. But before that, you need to have a few things cleaned and organised. This also allows you to make a clear space for Christmas baubles and ornaments. In summer, or if you are arranging things now for a winter decoration project\n"
"61"|"IT lurked"|"In the storm drains, in the sewers, IT lurked, taking on the shape of every nightmare, each one's deepest dread. Unlike the supernatural entities, it was wholly unknown. And as all things forbidden are, they were most dangerous when in their silent forms, shrouding them from everyone's notice, and their abilities to affect the world.\n\nThey are the Unknowable.\n\nBut this is a tale of the known, and the very thing you most fear.\n\nRead on if you dare...\n\nChapter 1: Kneel\n\nDeep within the massive dungeons of the newly-conquered city of Mahway, an Ensign of a relatively minor war was about to die, or so she thought. It was a standard post, simple as that. The guard, her only friend, knew of her loneliness and she, of him, wished to share a bite and a drink. Alas, fate conspired against her, and killed her, before she had ever been fed. Or so the Unknowable told her.\n\nSighing, she managed to stand up, having propped herself up against the stone wall. Standing, she saw her companion lying next to her, also unconscious. Outside, the sun beat down on her burning face. Even the flames could not deter her from the heat.\n\nShuffling to the side, she knelt down. After a moment's thought, she dug into the side of her uniformperhaps a little too quicklyand found the pouch she had started to keep her food and water in. She forced it open and sniffed the air, to her dismay, finding the contents gone, though she still had a little of the liquid she was used to. Closing the pouch, she gently pushed it back under the uniform. From her jacket pocket, she pulled out a cigarette, and let it die in her mouth, exhaling smoke in the air as she closed her eyes.\n\nSniffling, she thought of her soldier friend, but she could not remember his name, for they had not actually been introduced. Since it was common for enlisted personnel to be left behind, she couldn't imagine what happened to him, although there were rumours that a monster had gotten him. She did not really care. She closed her eyes again, and she could feel her skin starting to blister and burn. The first of a number of harbingers. For what was left of her, there was no hope.\n\nHer mind wandered to her home, where she had seen her husband, a\n"
"62"|"The future belongs to those who believe"|"The future belongs to those who believe in the beauty of their dreams.\n-Eleanor Roosevelt\n\nThursday, January 7, 2012\n\nIs love blind?\n\nShopping for the woman I love, I came across something I had not expected to find. A well-endowed bra. It looked kind of feminine, it had nice padding and shape.\n\nAs soon as I saw the "Hello Kitty" bra, I thought: "I could get this for her."\n\nShe got it when I mentioned it to her, I had been admiring her breasts the entire time.\n\nAfter all, I think that no man can be as turned on by a beautiful woman, as they would be by her beautiful breasts.\n\nAs I've already noted, I think they are great. I've seen pictures of her nipples, and they are always covered by some form of "padding". I hope she doesn't mind this bra.\n\nHere are the thoughts that are bouncing around in my head:\n\n1. Would I find a woman more attractive if she had smaller breasts?\n\n2. How many men look at breasts, when they are looking at a woman?\n\n3. Is my love blind, or am I putting more value on breasts than on all the other parts of a woman?\n\n4. Is it even possible for a woman to dress to enhance her breasts and still not be fat?\n\n5. Does she feel sexy when I am admiring her breasts?\n\n6. Should I become more obsessed with her breasts, just so she will feel sexy when I look at them?\n\n7. If her breasts were bigger, would they look bigger? Would they look like they needed a little help? Would they appear more sexy? Would I be able to visually associate them more with sexiness?\n\n8. Should I go to the store and buy her a bra? She'll be impressed, and it's the least I can do to help her out with her dangly things.\n\n9. Do all men fantasize about the look of breasts?\n\nI've never been able to find a woman who was beautiful in my mind, without her breasts being present.\n\nMost of us, if we have ever tried, have at some point developed a visualized idea of what we would like a woman to look like, if she were "gorgeous". In other words, we have imagined what she would look like, if she were perfect.\n\nSometimes, if you notice, it will\n"
